OriginState,DestState,AvgFare
Vermont,Minnesota,298.5987968
Vermont,Mississippi,309.3616327
Vermont,Missouri,320.698515
Vermont,Montana,374.2371572
Vermont,Nebraska,332.8029885
Vermont,Nevada,290.0277497
Vermont,New Jersey,180.5958907
Vermont,New Mexico,301.1957073
Vermont,New York,167.1527351
Vermont,North Carolina,208.2536013
Vermont,North Dakota,334.8220548
Vermont,Ohio,289.969764
Vermont,Oklahoma,345.4173575
Vermont,Oregon,341.285304
Vermont,Pennsylvania,242.4674399
Vermont,Puerto Rico,268.3809309
Vermont,South Carolina,242.1461097
Vermont,South Dakota,337.1871642
Vermont,Tennessee,297.9405718
Vermont,Texas,300.2984967
Vermont,U.S. Virgin Islands,368.3797087
Vermont,Utah,335.5150081
Vermont,Virginia,214.0754304
Vermont,Washington,318.9910215
Vermont,West Virginia,325.492449
Vermont,Wisconsin,298.5699284
Vermont,Wyoming,378.5430534
Virginia,Alabama,268.2524205
Virginia,Alaska,465.4165542
Virginia,Arizona,312.471983
Virginia,Arkansas,270.7154345
Virginia,California,351.9424484
Virginia,Colorado,297.9403594
Virginia,Connecticut,184.8901559
Virginia,Florida,201.8010311
Virginia,Georgia,222.9434911
Virginia,Hawaii,553.1524726
Virginia,Idaho,355.983766
Virginia,Illinois,242.357571
Virginia,Indiana,222.8260494
Virginia,Iowa,237.9904027
Virginia,Kansas,257.9253065
Virginia,Kentucky,229.1797554
Virginia,Louisiana,242.0522408
Virginia,Maine,225.376178
Virginia,Maryland,170.9204124
Virginia,Massachusetts,205.5197146
Virginia,Michigan,249.4338867
Virginia,Minnesota,279.9656093
Virginia,Mississippi,267.9333686
Virginia,Missouri,229.798007
Virginia,Montana,367.2802815
Virginia,Nebraska,245.7805618
Virginia,Nevada,280.1252587
Virginia,New Hampshire,202.7218671
Virginia,New Jersey,282.5285132
Virginia,New Mexico,289.6975729
Virginia,New York,233.2969455
Virginia,North Carolina,230.3005645
Virginia,North Dakota,294.1572333
Virginia,Ohio,210.9501106
Virginia,Oklahoma,254.3919415
Virginia,Oregon,316.8308771
Virginia,Pennsylvania,238.6531052
Virginia,Puerto Rico,262.9456913
Virginia,Rhode Island,211.3016739
Virginia,South Carolina,193.8018835
Virginia,South Dakota,316.9091724
Virginia,Tennessee,235.3204147
Virginia,Texas,273.2010353
Virginia,U.S. Pacific Trust Territories and Possessions,1320.260338
Virginia,U.S. Virgin Islands,316.0131946
Virginia,Utah,315.5690432
Virginia,Vermont,218.6282784
Virginia,Virginia,221.5896953
Virginia,Washington,329.9586027
Virginia,West Virginia,267.3237213
Virginia,Wisconsin,231.1090379
Virginia,Wyoming,364.9153907
Washington,Alabama,340.567269
Washington,Alaska,298.2657528
Washington,Arizona,202.7628202
Washington,Arkansas,323.3826291
Washington,California,182.1718964
Washington,Colorado,215.0058023
Washington,Connecticut,334.2174587
Washington,Florida,287.8231615
Washington,Georgia,320.3322226
Washington,Hawaii,332.4131978
Washington,Idaho,158.4024932
Washington,Illinois,283.5130866
Washington,Indiana,305.2845676
Washington,Iowa,291.4407079
Washington,Kansas,296.9612724
Washington,Kentucky,318.2101523
Washington,Louisiana,259.7506667
Washington,Maine,335.905906
Washington,Maryland,257.7396479
Washington,Massachusetts,286.3502414
Washington,Michigan,303.0908139
Washington,Minnesota,266.7345756
Washington,Mississippi,329.5772896
Washington,Missouri,248.3476456
Washington,Montana,184.085865
Washington,Nebraska,233.1564045
Washington,Nevada,178.6567517
Washington,New Hampshire,291.6444819
Washington,New Jersey,330.4775391
Washington,New Mexico,203.1218425
Washington,New York,324.1207387
Washington,North Carolina,319.7624308
Washington,North Dakota,336.0742953
Washington,Ohio,305.6953497
Washington,Oklahoma,266.0528123
Washington,Oregon,152.0990714
Washington,Pennsylvania,305.9050795
Washington,Puerto Rico,333.9244565
Washington,Rhode Island,316.0679714
Washington,South Carolina,320.3867493
Washington,South Dakota,300.4221353
Washington,Tennessee,292.3758368
Washington,Texas,262.6772676
Washington,U.S. Pacific Trust Territories and Possessions,898.0918685
Washington,U.S. Virgin Islands,388.5695313
Washington,Utah,212.0628623
Washington,Vermont,317.7144975
Washington,Virginia,326.8823057
Washington,Washington,126.4671289
Washington,West Virginia,373.9810278
Washington,Wisconsin,285.6711731
Washington,Wyoming,298.6558256
West Virginia,Alabama,314.5248052
West Virginia,Alaska,462.9703896
West Virginia,Arizona,317.3450977
West Virginia,Arkansas,321.2012299
West Virginia,California,380.5953583
West Virginia,Colorado,334.8808371
West Virginia,Connecticut,303.3602548
West Virginia,Florida,218.2754118
West Virginia,Georgia,221.5615361
West Virginia,Hawaii,579.834596
West Virginia,Idaho,449.475625
West Virginia,Illinois,317.3435303
West Virginia,Indiana,367.9175
West Virginia,Iowa,289.1487013
West Virginia,Kansas,371.4526923
West Virginia,Kentucky,476
West Virginia,Louisiana,310.5894164
West Virginia,Maine,346.9141176
West Virginia,Maryland,322.7313274
West Virginia,Massachusetts,311.2343215
West Virginia,Michigan,358.4403333
West Virginia,Minnesota,390.6364419
West Virginia,Mississippi,291.7939264
West Virginia,Missouri,360.5237938
West Virginia,Montana,442.4713393
West Virginia,Nebraska,300.6431933
West Virginia,Nevada,337.0909449
West Virginia,New Hampshire,309.285
West Virginia,New Jersey,316.2490213
West Virginia,New Mexico,326.0384
West Virginia,New York,283.8642595
West Virginia,North Carolina,237.5000478
West Virginia,North Dakota,351.8839474
West Virginia,Oklahoma,312.3478882
West Virginia,Oregon,396.4778421
West Virginia,Pennsylvania,265.3623799
West Virginia,Puerto Rico,319.0315833
West Virginia,Rhode Island,319.1463889
West Virginia,South Carolina,153.3432593
West Virginia,South Dakota,345.5917544
West Virginia,Tennessee,335.2477183
West Virginia,Texas,307.1061696
West Virginia,U.S. Pacific Trust Territories and Possessions,1044
West Virginia,U.S. Virgin Islands,366.0052727
West Virginia,Utah,392.039485
West Virginia,Vermont,321.5345098
West Virginia,Virginia,226.9347416
West Virginia,Washington,375.3061823
West Virginia,Wisconsin,367.0654878
West Virginia,Wyoming,399.8533962
Wisconsin,Alabama,301.1542857
Wisconsin,Alaska,384.0668307
Wisconsin,Arizona,252.1570296
Wisconsin,Arkansas,297.2410705
Wisconsin,California,279.3466309
Wisconsin,Colorado,235.166782
Wisconsin,Connecticut,280.1518615
Wisconsin,Florida,220.4976606
Wisconsin,Georgia,248.7001226
Wisconsin,Hawaii,501.5592577
Wisconsin,Idaho,322.7975846
Wisconsin,Illinois,272.8349129
Wisconsin,Indiana,259.8117751
Wisconsin,Iowa,273.4442657
Wisconsin,Kansas,271.5521569
Wisconsin,Kentucky,286.333905
Wisconsin,Louisiana,240.238871
Wisconsin,Maine,288.9074422
Wisconsin,Maryland,224.4054471
Wisconsin,Massachusetts,255.6295541
Wisconsin,Michigan,319.1089274
Wisconsin,Minnesota,209.1088667
Wisconsin,Mississippi,275.791569
Wisconsin,Missouri,218.238227
Wisconsin,Montana,296.5048349
Wisconsin,Nebraska,247.7549221
Wisconsin,Nevada,254.1263298
Wisconsin,New Hampshire,278.8220526
Wisconsin,New Jersey,263.2865559
Wisconsin,New Mexico,257.214704
Wisconsin,New York,240.8156221
Wisconsin,North Carolina,256.1131344
Wisconsin,North Dakota,324.5271799
Wisconsin,Ohio,278.379072
Wisconsin,Oklahoma,276.0789995
Wisconsin,Oregon,313.7649678
Wisconsin,Pennsylvania,269.3465662
Wisconsin,Puerto Rico,291.0871277
Wisconsin,Rhode Island,293.1834598
Wisconsin,South Carolina,265.0047954
Wisconsin,South Dakota,320.1795698
Wisconsin,Tennessee,274.7694524
Wisconsin,Texas,264.3993108
Wisconsin,U.S. Pacific Trust Territories and Possessions,1197.695
Wisconsin,U.S. Virgin Islands,376.8978142
Wisconsin,Utah,286.3765619
Wisconsin,Vermont,294.6319542
Wisconsin,Virginia,232.4444091
Wisconsin,Washington,286.455664
Wisconsin,West Virginia,346.2317098
Wisconsin,Wisconsin,195.7908333
Wisconsin,Wyoming,316.258736
Wyoming,Alabama,370.3205828
Wyoming,Alaska,458.2980612
Wyoming,Arizona,2133.533469
Wyoming,Arkansas,440.8259162
Wyoming,California,315.1487965
Wyoming,Colorado,294.1971558
Wyoming,Connecticut,367.2668227
Wyoming,Florida,375.236275
Wyoming,Georgia,405.5377541
Wyoming,Hawaii,510.4121154
Wyoming,Idaho,311.722823
Wyoming,Illinois,362.8567706
Wyoming,Indiana,345.9908291
Wyoming,Iowa,304.7761957
Wyoming,Kansas,327.3400926
Wyoming,Kentucky,350.1736444
Wyoming,Louisiana,381.2236299
Wyoming,Maine,393.9758678
Wyoming,Maryland,357.3814449
Wyoming,Massachusetts,387.1081284
Wyoming,Michigan,318.145086
Wyoming,Minnesota,298.3371625
Wyoming,Mississippi,426.8086047
Wyoming,Missouri,328.3390807
Wyoming,Montana,331.3360952
Wyoming,Nebraska,353.6687281
Wyoming,Nevada,244.7116545
Wyoming,New Hampshire,353.5
Wyoming,New Jersey,421.9611966
Wyoming,New Mexico,314.845443
Wyoming,New York,391.7443242
Wyoming,North Carolina,383.0081165
Wyoming,North Dakota,347.7551477
Wyoming,Ohio,335.1119061
Wyoming,Oklahoma,360.6493878
Wyoming,Oregon,294.1758307
Wyoming,Pennsylvania,362.8765941
Wyoming,Puerto Rico,386.3379412
Wyoming,Rhode Island,399.6928767
Wyoming,South Carolina,407.794
Wyoming,South Dakota,300.8844186
Wyoming,Tennessee,359.5039858
Wyoming,Texas,341.6557961
Wyoming,U.S. Virgin Islands,656.1025
Wyoming,Utah,265.114896
Wyoming,Vermont,363.1763846
Wyoming,Virginia,370.1474447
Wyoming,Washington,296.7367371
Wyoming,West Virginia,375.8148214
Wyoming,Wisconsin,332.9991733
Wyoming,Wyoming,383.301
